"id";"title";"description";"street";"city";"state";"postal_code";"country";"lat";"lng";"phone";"fax";"email";"website";"description_2";"logo_id";"marker_id";"is_disabled";"open_hours";"created_on";"updated_on";"ordr";"featured";"brand";"product";"pending";"slug";"custom"
"236";"Menzie Flooring & Stone Nola";;"1525 Edwards Ave";"Harahan";"LA";"70816";"223";"29.9633396";"-90.1955309";"504-733-3070";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 22:09:32";"2023-10-22 22:10:40";"0";NULL;NULL;NULL;NULL;"menzie-flooring-stone-nola-harahan";NULL
"237";"Menzie Production Builders ";;"16575 Commercial Ave Bldg. 2 2nd Floor";"Baton Rouge";"LA";"70816 ";"223";"30.4549016";"-91.1660626";"225-275-7819";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 22:10:56";"2023-10-22 22:13:30";"0";NULL;NULL;NULL;NULL;"menzie-production-builders-baton-rouge";NULL
"238";"PS Distribution";;"16575 Commercial Ave Bldg. 3";"Baton Rouge";"LA";"70816 ";"223";"30.4549016";"-91.1660626";"225-774-8686";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 22:14:33";"2023-10-22 22:15:09";"0";NULL;NULL;NULL;NULL;"ps-distribution-baton-rouge";NULL
"239";"Tile For Less - Federal Way ";;"1610 S 344th ST ";"Federal Way ";"WA";"98003";"223";"47.2938237";"-122.3129578";"(253) 878-5224";;"federalway@tileforlessnw.com";"https://tileforlessnw.com/federal-way/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:02:26";"2023-11-17 16:04:04";"0";NULL;NULL;NULL;NULL;"tile-for-less-federal-way-federal-way";NULL
"240";"Contract Furnishings Mart - North Seattle";;"953 N 128th ST";"Seattle";"WA";"98133";"223";"47.7220235";"-122.3457891";"(206) 805-2709";;"dom.berryhill@cfmfloors.com";"https://cfmfloors.com/north-seattle-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:04:54";"2023-11-17 16:06:30";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-north-seattle-seattle";NULL
"241";"Contract Furnishings Mart - Everett";;"802 134th St SW #160";"Everett ";"WA";"98204";"223";"47.8746684";"-122.2444849";"(425) 329-1330";;"ashley.whitworth@cfmfloors.com";"https://cfmfloors.com/everett-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:06:48";"2023-11-17 16:08:04";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-everett-everett";NULL
"242";"Contract Furnishings Mart - Fife";;"3600 Industry Dr E ";"Fife";"WA";"98424";"223";"47.2371949";"-122.3790488";"(253) 922-4648";;"sam.gallagher@cfmfloors.com";"https://cfmfloors.com/fife-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:08:34";"2023-11-17 16:10:11";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-fife-fife";NULL
"243";"Contract Furnishings Mart - Kent";;"22230 84th Ave S";"Kent";"WA";"98032";"223";"47.4019896";"-122.2274345";"(253) 234-2040";;"david.halingstad@cfmfloors.com";"https://cfmfloors.com/kent-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:10:24";"2023-11-17 16:11:26";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-kent-kent";NULL
"244";"Contract Furnishings Mart - Lacey";;"8719 Commerce Pl Dr NE ";"Lacey";"WA";"98516";"223";"47.0698643";"-122.755813";"(206) 480-0950";;"michelle.baduria@cfmfloors.com";"https://cfmfloors.com/lacey-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:11:40";"2023-11-17 16:12:36";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-lacey-lacey";NULL
"245";"Contract Furnishings Mart - Redmond";;"14920 NE 95th ST Suite A";"Redmond";"WA";"98052";"223";"47.6876306";"-122.1413643";"(425) 861-7589";;"jeri.martin@cfmfloors.com";"https://cfmfloors.com/redmond-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:12:58";"2023-11-17 16:13:53";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-redmond-redmond";NULL
"246";"Contract Furnishings Mart - Seattle";;"500 S Brandon ST";"Seattle ";"WA";"98108";"223";"47.5544249";"-122.3280481";"(206) 763-4500";;"jed.kittell@cfmfloors.com";"https://cfmfloors.com/seattle-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:14:03";"2023-11-17 16:15:07";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-seattle-seattle";NULL
"247";"Contract Furnishings Mart - Tacoma";;"6305 6th Ave ";"Tacoma";"WA";"98406";"223";"47.2573696";"-122.5212989";"(253) 284-0020";;"tom.quinlan@cfmfloors.com";"https://cfmfloors.com/tacoma-wa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:15:51";"2023-11-17 16:16:51";"0";NULL;NULL;NULL;NULL;"contract-furnishings-mart-tacoma-tacoma";NULL
"248";"Mat Valley Tile & Stone (Anchorage)";;"661 E 48th Ave";"Anchorage";"AK";"99503";"223";"61.17751570000001";"-149.8715782";"(907) 644-8453";;"sales@matvalleytile.com";"https://www.matvalleytile.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:17:30";"2023-11-17 16:18:44";"0";NULL;NULL;NULL;NULL;"mat-valley-tile-stone-anchorage-anchorage";NULL
"249";"Mat Valley Tile & Stone (Wasilla)";;"3770 E Steven Dr";"Wasilla";"AK";"99654";"223";"61.58395900000001";"-149.354752";"(907) 357-8484";;"sales@matvalleytile.com";"https://www.matvalleytile.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-17 16:18:56";"2023-11-17 16:20:04";"0";NULL;NULL;NULL;NULL;"mat-valley-tile-stone-wasilla-wasilla";NULL
"250";"Contemporary Bathrooms";;"1235 40 Ave NE";"Calgary";"AB";"T2E 6M9";"38";"51.0882705";"-114.0328456";"(403) 291-2200";;"info@contemporarybath.ca";;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-11-27 19:11:17";"2023-12-05 21:34:40";"0";NULL;NULL;NULL;NULL;"contemporary-bathrooms-calgary";NULL
"251";"Home Hardware Penticton";;"150 Fairview Place";"Penticton";"British Columbia";"V2A 6A5";"38";"49.4805889";"-119.5966661";"(250) 493-1233";;"customerservice@pentictonhhbc.com";"https://pentictonhhbc.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-12-05 21:29:26";"2023-12-05 21:30:56";"0";NULL;NULL;NULL;NULL;"home-hardware-penticton-penticton";NULL
"252";"Golden Valley Tile and Stone";;"202 NE 1P Road";"Clinton";"MO";"64735";"223";"38.3686324";"-93.7782689";"660.351.6230";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-12-12 19:54:30";"2023-12-12 19:56:12";"0";NULL;NULL;NULL;NULL;"golden-valley-tile-and-stone-clinton";NULL
"253";"Metex Supply Co, Regina";"Metex hand-picks every product we sell, focussing on providing a high standard of quality and longevity, at a competitive cost. ";"Unit 12 – 309 Adolph Drive";"Regina";"SK";"S4N5S5";"38";"50.46878719999999";"-104.5771278";"(306) 530-8012";;"metexregina@gmail.com";"https://metexsupply.com/";;"0";"1";"0";"{""mon"":[""08:00 AM - 05:00 PM""],""tue"":[""08:00 AM - 05:00 PM""],""wed"":[""08:00 AM - 05:00 PM""],""thu"":[""08:00 AM - 05:00 PM""],""fri"":[""08:00 AM - 05:00 PM""],""sat"":""0"",""sun"":""0""}";"2023-12-22 02:31:06";"2023-12-22 02:35:35";"0";NULL;NULL;NULL;NULL;"metex-supply-co-regina-regina";NULL
"254";"EMCO Corporation";"Metex hand-picks every product we sell, focussing on providing a high standard of quality and longevity, at a competitive cost. ";"1000 Last Mile Drive, Unit 1";"Ottawa";"ON";"K1G 6Y1";"38";"45.3818489";"-75.5886797";"613-824-6091";;"afortin@emcoltd.com";"https://emco.ca/stores/emco-ottawa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-01-17 15:50:26";"2024-01-17 15:53:42";"0";NULL;NULL;NULL;NULL;"emco-corporation-ottawa";NULL
"256";"Standard Paint and Flooring";"At Standard Paint & Flooring, we pride ourselves on quality products and service our customers can count on. Along with our original brand of customer-pleasing Benjamin Moore paint, we have more products in-store than most people imagine. We carry a large selection of flooring, including carpet, tile, stone, luxury vinyl, and hardwood, window treatments, and several lines of cabinetry in our newly-designed showrooms. Our paint and stain library is extensive, and we will gladly color match to you";"610 S Main Street";"Ellensburg";"WA";"98926";"223";"46.986329";"-120.547708";"(509) 962-2551";;"j.jenkins@standardpaintandflooring.com";"https://www.standardpaintandflooring.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-02 19:17:59";"2024-02-02 19:20:15";"0";NULL;NULL;NULL;NULL;"standard-paint-and-flooring-ellensburg";NULL
"258";"Ziggy’s Home Improvement (Spokane)";;"620 E Holland Ave";"Spokane";"WA";"99218";"223";"47.7429181";"-117.3992009";"(509) 467-4958";;;"https://ziggys.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-02 19:25:54";"2024-02-02 19:27:42";"0";NULL;NULL;NULL;NULL;"ziggy-s-home-improvement-spokane-spokane";NULL
"259";"Ziggy’s Home Improvement (Lewiston)";;"1109 Warner Ave";"Lewiston";"ID";"83501";"223";"46.3849181";"-116.9736402";"(208) 743-6900";;;"https://ziggys.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-02 19:29:09";"2024-02-02 19:30:23";"0";NULL;NULL;NULL;NULL;"ziggy-s-home-improvement-lewiston-lewiston";NULL
"260";"Ziggy’s Home Improvement (Post Falls)";;"2121 N Highway 41";"Post Falls";"ID";"83854";"223";"47.7281397";"-116.8976719";"(208) 777-1955";;;"https://ziggys.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-02 19:30:37";"2024-02-02 19:31:34";"0";NULL;NULL;NULL;NULL;"ziggy-s-home-improvement-post-falls-post-falls";NULL
"262";"Housing Interiors of Mid Missouri llc";;" 5307 E St Charles Rd";"Columbia";"OH";"65201";"223";"40.4172871";"-82.90712300000001";"(573) 474-9695";;"HOUSINGINTERIORSLLC@GMAIL.COM";"https://www.housinginteriorsllc.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-07 21:43:28";"2024-02-07 21:45:13";"0";NULL;NULL;NULL;NULL;"housing-interiors-of-mid-missouri-llc-columbia";NULL
"263";"McLean Floorcoverings";;"4391 W. US Highway 421";"Wilkesboro";"NC";"28697";"223";"36.149169";"-81.2401375";"(336) 568-0804";;;"https://www.mcleanfloors.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-07 21:45:24";"2024-02-15 18:18:09";"0";NULL;NULL;NULL;NULL;"mclean-floorcoverings-wilkesboro";NULL
"264";"Accent Floor Coverings";;"4614 N HWY 763";"Columbia";"OH";"65202";"223";"40.4172871";"-82.90712300000001";"(573) 874-2832";;;"https://accentfc.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-07 21:47:33";"2024-02-07 21:50:31";"0";NULL;NULL;NULL;NULL;"accent-floor-coverings-columbia";NULL
"265";"Daltile Lenexa";;"15380 W. 101st Terrace";"Lenexa";"KS";"66219";"223";"38.946888";"-94.7641652";"913-599-2987";;"KansasCity.SSC106@Daltile.com";"https://locations.daltile.com/ks/lenexa/106/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-02-27 14:35:12";"2024-02-27 14:38:17";"0";NULL;NULL;NULL;NULL;"daltile-lenexa-lenexa";NULL
"266";"Tile This";;"1436 Cliff Road E";"Burnsville";"MN";"55337";"223";"44.7907219";"-93.2550847";"(952) 882-0436 ";;"Sales@TileThis.com";"https://tilethis.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-06 13:44:45";"2024-03-06 13:46:08";"0";NULL;NULL;NULL;NULL;"tile-this-burnsville";NULL
"267";"Paul Davis of Polk County";;"3306 Waterfield Rd";"Lakeland";"FL";"33803";"223";"28.0037127";"-81.8968033";"+1 863-644-7373";;;"https://polk-county.pauldavis.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-08 06:27:07";"2024-03-08 06:28:50";"0";NULL;NULL;NULL;NULL;"paul-davis-of-polk-county-lakeland";NULL
"268";"Flooring Outlet Center";;"5310 South Florida Avenue";"Lakeland";"FL";"33813";"223";"27.9688416";"-81.9632408";"+1 863-644-9935";;;"http://flooringoutletcenterinc.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-08 06:29:00";"2024-03-08 06:30:10";"0";NULL;NULL;NULL;NULL;"flooring-outlet-center-lakeland";NULL
"269";"Floors 4 Pro's";;"2108 Whitfield Park Loop";"Sarasota";"FL";"34243";"223";"27.4208614";"-82.53849459999999";"+1 941-666-8640";;;"https://www.floors4pros.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-08 06:30:33";"2024-03-08 06:31:44";"0";NULL;NULL;NULL;NULL;"floors-4-pro-s-sarasota";NULL
"270";"Prosource Wichita";;"535 S Emerson St,";"Wichita";"KS";"67209";"223";"37.6753362";"-97.4306148";"(316) 223-7860";;;"https://www.prosourcewholesale.com/showrooms/ks-prosource-of-wichita";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-11 18:42:34";"2024-03-11 18:46:15";"0";NULL;NULL;NULL;NULL;"prosource-wichita-wichita";NULL
"271";"Goodlife Home Renovations";"Stocking Dealer";"2541 W College Rd";"Springfield";"MO";"65802";"223";"37.2096057";"-93.3273597";"+14175015994";;;"https://www.goodlifehomerenovations.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-14 21:33:26";"2024-03-18 19:39:59";"0";NULL;NULL;NULL;NULL;"goodlife-home-renovations-springfield";NULL
"272";"Maline Tile  - Massachusettes";;"20 Reservoir Park Drive";"Rockland";"MA";"02370";"223";"42.1603627";"-70.9046475";"781.792.1780";;"SalesMA@maline.com";"https://malinetile.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-19 20:18:56";"2024-03-19 20:21:23";"0";NULL;NULL;NULL;NULL;"maline-tile-massachusettes-rockland";NULL
"273";"Maline Tile  - New Jersey";;"2 Doig Road";"Wayne";"NJ";"07470";"223";"40.9342856";"-74.271301";"973.835.0244";;"SalesNJ@maline.com";"https://malinetile.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-19 20:21:35";"2024-03-19 20:22:42";"0";NULL;NULL;NULL;NULL;"maline-tile-new-jersey-wayne";NULL
"274";"Emco Kitchener";;"500 Trillium Drive, Units 3-5";"Kitchener";"Ontario";"N2R 1A7";"38";"43.4017618";"-80.46958819999999";"519-894-7000";;"SalesNJ@maline.com";"https://emco.ca/stores/emco-kitchener/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-03-28 21:02:12";"2024-05-08 01:42:19";"0";NULL;NULL;NULL;NULL;"emco-kitchener-kitchener";NULL
"276";"The Tile House, Pickering, ON";;"1095 Kingston Rd #3";"Pickering";"ON";"L1V 1B5";"38";"43.82687749999999";"-79.09927359999999";"(905) 839-1434";;;"https://www.hydroblok.com/find-a-dealer/the-tile-house-pickering/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-04-17 12:18:51";"2024-04-17 20:18:44";"0";NULL;NULL;NULL;NULL;"the-tile-house-pickering-on-pickering";NULL
"277";"EMCO Peterborough";;"774 Rye St, #11";"Peterborough";"ON";"K9J 6W9";"38";"44.2786042";"-78.34459609999999";"(705) 742-4251";;;"https://emco.ca/stores/emco-peterborough/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-07 18:50:20";"2024-05-07 18:53:41";"0";NULL;NULL;NULL;NULL;"emco-peterborough-peterborough";NULL
"278";"The Ensuite Winnipeg";;"1199 St James St";"Winnipeg";"MB";"R3K 0K8";"38";"49.90086489999999";"-97.1994034";"(204)925-8466";;"customerservice@theensuite.ca";"http://www.theensuitewinnipeg.ca";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-08 01:24:58";"2024-05-08 01:26:38";"0";NULL;NULL;NULL;NULL;"the-ensuite-winnipeg-winnipeg";NULL
"279";" EMCO Western Supplies";;"1199 St James St";"Winnipeg";"MB";"R3K 0K8";"38";"49.90086489999999";"-97.1994034";"(204)925-8711";;"605cust@emcoltd.com";"http://www.theensuitewinnipeg.ca";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-08 01:48:44";"2024-05-08 01:52:34";"0";NULL;NULL;NULL;NULL;"emco-western-supplies-winnipeg";NULL
"280";"Remarkable Concept";"Stocking Dealer";"1550 NE Riddell Rd, STE 10";"Bremerton";"WA";"98310";"223";"47.6074527";"-122.6309858";"(204)925-8711";;"inforemarkableconcept@gmail.com";"https://www.remarkable-concept.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-14 01:17:28";"2024-05-14 01:18:52";"0";NULL;NULL;NULL;NULL;"remarkable-concept-bremerton";NULL
"281";"Idaho Floors";"Stocking Dealer";"1905 19th Avenue";"Lewiston";"Idaho";"83501";"223";"46.4012792";"-117.0041447";"(208) 743-0327";;"info@idahofloors.net";"https://idahofloors.net/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-14 01:19:04";"2024-05-14 01:20:35";"0";NULL;NULL;NULL;NULL;"idaho-floors-lewiston";NULL
"282";"Accent Flooring";"Contact - Ben Martin";"4614 N HGWY 763";"Columbia";"MO";"65202";"223";"38.9985119";"-92.32299259999999";"573-874-2832";;;"https://accentfc.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2024-05-31 07:14:25";"2024-05-31 07:16:36";"0";NULL;NULL;NULL;NULL;"accent-flooring-columbia";NULL
